epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.005,0.545,0.255,0.11,0.025,0.02,0.01,0.11,0.055,6.9841533228755,0.000823974609375,0.0
2,0.005,0.485,0.265,0.125,0.035,0.035,0.01,0.135,0.075,6.946581393480301,0.0010223388671875,0.0
3,0.03,0.675,0.44,0.22,0.085,0.065,0.045,0.215,0.125,6.662367291748524,0.003143310546875,0.0
4,0.015,0.74,0.5,0.23,0.1,0.085,0.04,0.295,0.18,6.393479011952877,0.005096435546875,0.0
5,0.08,0.79,0.67,0.445,0.2,0.185,0.135,0.525,0.335,6.258036985993385,0.00714111328125,0.0
6,0.13,0.93,0.755,0.62,0.365,0.28,0.195,0.66,0.53,6.157727263867855,0.0084991455078125,0.0
7,0.155,0.92,0.77,0.615,0.365,0.305,0.245,0.685,0.535,6.0822582468390465,0.009857177734375,0.0
8,0.165,0.9,0.815,0.7,0.455,0.38,0.22,0.74,0.59,6.010331809520721,0.011505126953125,0.0
9,0.175,0.94,0.86,0.69,0.515,0.385,0.275,0.82,0.66,5.943488918244839,0.012481689453125,0.0
10,0.215,0.95,0.88,0.705,0.545,0.395,0.27,0.8,0.695,5.875594317913055,0.0131988525390625,0.0
11,0.175,0.91,0.845,0.705,0.545,0.405,0.315,0.795,0.67,5.816326729953289,0.0149688720703125,0.0
12,0.225,0.98,0.835,0.725,0.55,0.46,0.36,0.83,0.72,5.752443686127663,0.0166168212890625,0.0
13,0.235,0.95,0.875,0.755,0.565,0.45,0.335,0.865,0.71,5.68704953789711,0.01849365234375,0.0
14,0.22,0.965,0.855,0.715,0.535,0.415,0.295,0.825,0.685,5.631615579128265,0.0185546875,0.0
15,0.205,0.935,0.845,0.75,0.53,0.425,0.32,0.835,0.73,5.566825620830059,0.02105712890625,0.0
16,0.225,0.94,0.885,0.725,0.56,0.455,0.345,0.825,0.715,5.506070546805859,0.0216827392578125,0.0
17,0.245,0.95,0.885,0.79,0.58,0.46,0.365,0.85,0.74,5.444953888654709,0.023162841796875,0.0
18,0.255,0.965,0.87,0.785,0.58,0.47,0.35,0.835,0.74,5.387581385672092,0.024139404296875,0.0
19,0.235,0.935,0.865,0.725,0.535,0.42,0.325,0.83,0.72,5.321350529789925,0.0260162353515625,0.0
20,0.26,0.92,0.89,0.765,0.525,0.435,0.34,0.835,0.705,5.2560039684176445,0.028656005859375,0.0
21,0.25,0.91,0.885,0.725,0.555,0.415,0.34,0.86,0.7,5.192080020904541,0.0301361083984375,0.0
22,0.23,0.965,0.885,0.78,0.575,0.505,0.365,0.84,0.74,5.129046268761158,0.0312652587890625,0.0
23,0.305,0.96,0.91,0.795,0.61,0.505,0.375,0.87,0.755,5.064669869840145,0.032684326171875,0.0
24,0.24,0.965,0.92,0.825,0.61,0.44,0.37,0.87,0.76,4.9990964233875275,0.0353851318359375,0.0
25,0.275,0.97,0.895,0.81,0.585,0.49,0.36,0.85,0.73,4.93081071972847,0.037841796875,0.0
26,0.25,0.945,0.865,0.76,0.59,0.45,0.345,0.86,0.72,4.859568223357201,0.0400848388671875,0.0
27,0.27,0.955,0.905,0.775,0.57,0.47,0.395,0.865,0.725,4.791371144354343,0.04150390625,0.0
28,0.285,0.91,0.875,0.775,0.59,0.445,0.35,0.855,0.725,4.717768214643002,0.04376220703125,0.0
29,0.27,0.96,0.895,0.755,0.57,0.465,0.385,0.855,0.76,4.6527059599757195,0.0453948974609375,0.0
30,0.275,0.95,0.89,0.745,0.62,0.5,0.375,0.895,0.775,4.581799112260342,0.047088623046875,0.0
31,0.315,0.945,0.895,0.78,0.63,0.525,0.415,0.885,0.745,4.513118080794811,0.0495147705078125,0.0
32,0.3,0.95,0.9,0.805,0.6,0.485,0.415,0.875,0.755,4.440840236842632,0.05169677734375,0.0
