epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.005,0.495,0.275,0.125,0.035,0.03,0.005,0.105,0.065,6.926638796925545,0.000946044921875,0.0
2,0.005,0.535,0.325,0.15,0.04,0.02,0.005,0.145,0.055,6.475395120680332,0.0035247802734375,0.0
3,0.005,0.605,0.385,0.21,0.065,0.03,0.02,0.2,0.12,6.217293493449688,0.006134033203125,0.0
4,0.05,0.715,0.49,0.245,0.13,0.1,0.06,0.285,0.195,6.053842552006245,0.008026123046875,0.0
5,0.085,0.87,0.655,0.44,0.27,0.18,0.145,0.55,0.34,5.927391119301319,0.00982666015625,0.0
6,0.15,0.895,0.78,0.62,0.45,0.33,0.215,0.655,0.545,5.8274566903710365,0.0105133056640625,0.0
7,0.17,0.925,0.81,0.655,0.445,0.41,0.24,0.73,0.555,5.741333223879337,0.011688232421875,0.0
8,0.16,0.93,0.835,0.645,0.455,0.35,0.22,0.715,0.61,5.665327355265617,0.011505126953125,0.0
9,0.16,0.945,0.8,0.65,0.445,0.34,0.26,0.735,0.595,5.587527498602867,0.0139617919921875,0.0
10,0.145,0.93,0.83,0.65,0.425,0.345,0.24,0.755,0.59,5.525641463696957,0.0142364501953125,0.0
11,0.16,0.89,0.815,0.645,0.44,0.33,0.245,0.765,0.595,5.466767646372318,0.01531982421875,0.0
12,0.165,0.91,0.815,0.61,0.415,0.35,0.23,0.735,0.585,5.4083050936460495,0.0155181884765625,0.0
13,0.14,0.91,0.81,0.66,0.42,0.345,0.245,0.71,0.59,5.36079803109169,0.0163726806640625,0.0
14,0.16,0.91,0.8,0.63,0.45,0.36,0.235,0.755,0.555,5.3088822439312935,0.0172271728515625,0.0
15,0.16,0.915,0.845,0.65,0.445,0.345,0.28,0.725,0.605,5.261924780905247,0.01824951171875,0.0
16,0.16,0.935,0.79,0.64,0.465,0.34,0.25,0.705,0.595,5.221952065825462,0.0180816650390625,0.0
17,0.155,0.915,0.79,0.62,0.465,0.345,0.25,0.72,0.585,5.176233112812042,0.0189056396484375,0.0
18,0.17,0.91,0.805,0.66,0.46,0.37,0.225,0.755,0.595,5.134888492524624,0.0191802978515625,0.0
19,0.165,0.885,0.83,0.655,0.445,0.375,0.235,0.725,0.595,5.103491432964802,0.02032470703125,0.0
20,0.155,0.92,0.83,0.625,0.445,0.375,0.24,0.715,0.555,5.067163988947868,0.019561767578125,0.0
21,0.16,0.935,0.825,0.595,0.43,0.32,0.26,0.72,0.595,5.032288514077663,0.020721435546875,0.0
22,0.165,0.875,0.75,0.655,0.455,0.355,0.27,0.74,0.56,4.9983784183859825,0.0212860107421875,0.0
23,0.17,0.93,0.83,0.695,0.475,0.375,0.255,0.715,0.595,4.973593361675739,0.0210418701171875,0.0
24,0.18,0.87,0.835,0.66,0.46,0.325,0.24,0.745,0.585,4.935300998389721,0.0216217041015625,0.0
25,0.16,0.925,0.84,0.635,0.465,0.38,0.235,0.71,0.575,4.910403706133366,0.0223846435546875,0.0
26,0.16,0.91,0.76,0.61,0.42,0.34,0.22,0.75,0.595,4.881578728556633,0.023040771484375,0.0
27,0.175,0.9,0.78,0.63,0.425,0.335,0.26,0.735,0.585,4.8456835597753525,0.02337646484375,0.0
28,0.175,0.92,0.78,0.645,0.445,0.325,0.26,0.745,0.605,4.82467008382082,0.02337646484375,0.0
29,0.195,0.935,0.86,0.6,0.43,0.38,0.24,0.705,0.62,4.805912047624588,0.02435302734375,0.0
30,0.175,0.93,0.825,0.59,0.42,0.385,0.25,0.745,0.585,4.770972564816475,0.0242156982421875,0.0
31,0.18,0.885,0.82,0.655,0.435,0.37,0.26,0.735,0.595,4.742395378649235,0.025360107421875,0.0
32,0.175,0.925,0.81,0.65,0.44,0.34,0.245,0.735,0.57,4.721891991794109,0.0241546630859375,0.0
33,0.19,0.89,0.8,0.645,0.415,0.35,0.25,0.72,0.585,4.694451101124287,0.0261993408203125,0.0
34,0.19,0.925,0.82,0.66,0.43,0.335,0.265,0.73,0.58,4.677928559482098,0.0255889892578125,0.0
35,0.17,0.88,0.815,0.64,0.425,0.36,0.255,0.74,0.61,4.662604488432407,0.025848388671875,0.0
36,0.2,0.915,0.79,0.675,0.43,0.365,0.26,0.755,0.62,4.642180405557156,0.0262451171875,0.0
37,0.165,0.895,0.78,0.66,0.425,0.385,0.27,0.755,0.58,4.615122556686401,0.0258636474609375,0.0
38,0.2,0.925,0.78,0.65,0.425,0.35,0.27,0.74,0.625,4.600144125521183,0.02679443359375,0.0
39,0.175,0.89,0.825,0.63,0.405,0.37,0.215,0.745,0.615,4.585740812122822,0.026458740234375,0.0
40,0.19,0.935,0.865,0.665,0.42,0.37,0.26,0.745,0.595,4.554362617433071,0.026885986328125,0.0
36,0.2,0.915,0.79,0.675,0.43,0.365,0.26,0.755,0.62,4.642180405557156,0.0262451171875,0.0
