epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.01,0.52,0.295,0.125,0.04,0.025,0.015,0.115,0.045,6.9412311762571335,0.0009613037109375,0.0
2,0.005,0.515,0.265,0.135,0.035,0.025,0.01,0.14,0.06,6.546226367354393,0.0029296875,0.0
3,0.01,0.575,0.28,0.125,0.05,0.035,0.025,0.165,0.08,6.361462160944939,0.004425048828125,0.0
4,0.035,0.61,0.35,0.185,0.075,0.05,0.04,0.205,0.125,6.229654043912888,0.0053863525390625,0.0
5,0.06,0.735,0.465,0.315,0.115,0.12,0.08,0.325,0.21,6.124083697795868,0.0062408447265625,0.0
6,0.11,0.825,0.645,0.38,0.215,0.17,0.13,0.455,0.325,6.03565613925457,0.0076446533203125,0.0
7,0.105,0.825,0.66,0.48,0.24,0.22,0.14,0.56,0.36,5.953756250441074,0.008819580078125,0.0
8,0.08,0.86,0.66,0.505,0.27,0.23,0.175,0.535,0.395,5.880133666098118,0.0100250244140625,0.0
9,0.13,0.835,0.715,0.475,0.29,0.24,0.175,0.55,0.395,5.810224637389183,0.01068115234375,0.0
10,0.125,0.875,0.69,0.47,0.315,0.27,0.17,0.58,0.41,5.75219501554966,0.010986328125,0.0
11,0.09,0.895,0.715,0.525,0.3,0.225,0.19,0.57,0.38,5.694554470479488,0.0117645263671875,0.0
12,0.105,0.865,0.67,0.475,0.3,0.225,0.2,0.555,0.385,5.641705498099327,0.0127716064453125,0.0
13,0.12,0.885,0.705,0.53,0.29,0.22,0.18,0.565,0.415,5.595482178032398,0.01318359375,0.0
14,0.09,0.84,0.685,0.525,0.31,0.23,0.165,0.575,0.4,5.548458032310009,0.0132598876953125,0.0
15,0.09,0.835,0.68,0.48,0.285,0.225,0.125,0.565,0.405,5.502348989248276,0.0136566162109375,0.0
16,0.085,0.835,0.71,0.54,0.315,0.205,0.15,0.565,0.4,5.458752155303955,0.0152740478515625,0.0
17,0.09,0.865,0.695,0.505,0.325,0.25,0.16,0.585,0.425,5.425569958984852,0.01507568359375,0.0
18,0.085,0.865,0.68,0.515,0.3,0.23,0.155,0.585,0.405,5.387826696038246,0.01556396484375,0.0
19,0.095,0.845,0.75,0.51,0.3,0.215,0.175,0.59,0.415,5.3521077409386635,0.0163116455078125,0.0
20,0.09,0.87,0.71,0.53,0.29,0.235,0.15,0.57,0.4,5.3170343935489655,0.016876220703125,0.0
21,0.08,0.865,0.665,0.46,0.315,0.24,0.14,0.575,0.385,5.285704985260963,0.0166473388671875,0.0
22,0.065,0.85,0.71,0.51,0.3,0.19,0.145,0.595,0.405,5.24889998883009,0.01727294921875,0.0
23,0.09,0.83,0.71,0.49,0.315,0.23,0.145,0.57,0.38,5.218776069581509,0.017578125,0.0
24,0.07,0.845,0.69,0.515,0.305,0.235,0.14,0.55,0.41,5.189492993056774,0.0175323486328125,0.0
25,0.075,0.835,0.725,0.52,0.28,0.215,0.145,0.57,0.43,5.162393137812614,0.0176544189453125,0.0
26,0.08,0.845,0.675,0.525,0.295,0.24,0.125,0.6,0.415,5.131587095558643,0.018646240234375,0.0
27,0.075,0.86,0.67,0.48,0.285,0.23,0.135,0.59,0.425,5.107273653149605,0.0190582275390625,0.0
28,0.07,0.825,0.69,0.525,0.285,0.175,0.13,0.57,0.41,5.0792295560240746,0.018402099609375,0.0
29,0.075,0.85,0.69,0.49,0.28,0.24,0.125,0.52,0.405,5.05664586275816,0.0196533203125,0.0
30,0.075,0.85,0.7,0.49,0.27,0.21,0.115,0.555,0.39,5.029497005045414,0.0196990966796875,0.0
31,0.07,0.83,0.705,0.49,0.275,0.205,0.12,0.57,0.43,5.010607302188873,0.0204315185546875,0.0
32,0.075,0.85,0.69,0.475,0.285,0.23,0.13,0.58,0.405,4.996999576687813,0.0202484130859375,0.0
33,0.08,0.87,0.71,0.505,0.265,0.2,0.135,0.555,0.42,4.9671200811862946,0.020721435546875,0.0
34,0.085,0.825,0.675,0.505,0.275,0.235,0.135,0.555,0.43,4.946793235838413,0.020904541015625,0.0
35,0.075,0.85,0.71,0.5,0.29,0.215,0.155,0.565,0.42,4.918237991631031,0.0210723876953125,0.0
36,0.065,0.83,0.69,0.52,0.275,0.21,0.125,0.57,0.41,4.909460373222828,0.0214080810546875,0.0
37,0.065,0.82,0.68,0.465,0.275,0.205,0.125,0.57,0.39,4.883976593613625,0.0213775634765625,0.0
38,0.08,0.81,0.705,0.48,0.285,0.215,0.125,0.555,0.415,4.8653304651379585,0.0211181640625,0.0
39,0.075,0.865,0.75,0.495,0.29,0.195,0.125,0.57,0.395,4.8501133397221565,0.0220794677734375,0.0
40,0.08,0.865,0.715,0.505,0.295,0.22,0.155,0.525,0.42,4.834401451051235,0.022216796875,0.0
9,0.13,0.835,0.715,0.475,0.29,0.24,0.175,0.55,0.395,5.810224637389183,0.01068115234375,0.0
