epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.01,0.64,0.42,0.22,0.05,0.05,0.02,0.24,0.13,7.115243099629879,0.0008087158203125,0.0
2,0.035,0.82,0.615,0.33,0.155,0.16,0.075,0.4,0.27,6.486635394394398,0.002197265625,0.0
3,0.06,0.88,0.705,0.535,0.235,0.14,0.1,0.565,0.35,6.056748174130917,0.0049896240234375,0.0
4,0.1,0.855,0.755,0.505,0.305,0.255,0.14,0.695,0.445,5.70397262275219,0.0081329345703125,0.0
5,0.13,0.925,0.78,0.62,0.385,0.335,0.23,0.685,0.51,5.417416885495186,0.012603759765625,0.0
6,0.165,0.895,0.805,0.61,0.445,0.34,0.225,0.675,0.565,5.128405079245567,0.0170135498046875,0.0
7,0.155,0.915,0.84,0.635,0.45,0.345,0.25,0.705,0.555,4.835005931556225,0.021636962890625,0.0
8,0.175,0.925,0.835,0.675,0.445,0.375,0.28,0.79,0.64,4.552441090345383,0.0277252197265625,0.0
9,0.22,0.92,0.84,0.725,0.52,0.41,0.305,0.745,0.645,4.244597893208265,0.0327301025390625,0.0
10,0.16,0.95,0.81,0.64,0.47,0.325,0.225,0.755,0.595,3.9319820515811443,0.0423583984375,0.0
11,0.195,0.91,0.86,0.725,0.49,0.375,0.28,0.755,0.61,3.615525983273983,0.051727294921875,0.0
12,0.255,0.93,0.845,0.7,0.53,0.45,0.32,0.75,0.64,3.3007544577121735,0.0608062744140625,0.0
13,0.195,0.925,0.8,0.715,0.48,0.385,0.285,0.78,0.635,3.0026355236768723,0.0708160400390625,0.0
14,0.235,0.95,0.79,0.655,0.475,0.415,0.315,0.735,0.59,2.697951678186655,0.081634521484375,0.0
15,0.22,0.935,0.805,0.67,0.48,0.38,0.28,0.745,0.615,2.4092587679624557,0.091827392578125,0.0
16,0.185,0.925,0.83,0.66,0.46,0.335,0.28,0.735,0.6,2.126306200399995,0.104095458984375,0.0
17,0.235,0.945,0.82,0.675,0.52,0.395,0.32,0.73,0.615,1.859510399401188,0.11700439453125,0.0
18,0.19,0.915,0.79,0.62,0.425,0.385,0.25,0.7,0.585,1.6090214308351278,0.1312255859375,0.0
19,0.195,0.92,0.71,0.62,0.425,0.35,0.245,0.665,0.57,1.385056260973215,0.1434173583984375,0.0
20,0.215,0.905,0.795,0.61,0.43,0.36,0.285,0.69,0.555,1.184639503248036,0.1538238525390625,0.0
21,0.185,0.915,0.82,0.65,0.495,0.38,0.285,0.71,0.61,1.0095665929839015,0.1666259765625,0.0
22,0.2,0.91,0.77,0.615,0.48,0.345,0.24,0.695,0.59,0.8500511953607202,0.1786956787109375,0.0
23,0.19,0.88,0.825,0.67,0.45,0.375,0.265,0.71,0.54,0.7077401177957654,0.1915130615234375,0.0
24,0.18,0.915,0.805,0.655,0.43,0.34,0.265,0.68,0.565,0.5971888452768326,0.202392578125,0.0
25,0.205,0.9,0.775,0.64,0.45,0.385,0.305,0.65,0.54,0.5161019624210894,0.210662841796875,0.0
26,0.2,0.91,0.8,0.6,0.46,0.39,0.325,0.675,0.53,0.4467561636120081,0.2194671630859375,0.0
27,0.2,0.88,0.79,0.595,0.455,0.305,0.265,0.675,0.52,0.386955039575696,0.227264404296875,0.0
28,0.2,0.905,0.745,0.595,0.44,0.325,0.285,0.69,0.565,0.34371499391272664,0.233642578125,0.0
29,0.18,0.88,0.81,0.565,0.425,0.31,0.245,0.685,0.55,0.3081701402552426,0.2386932373046875,0.0
30,0.19,0.885,0.745,0.575,0.43,0.315,0.295,0.63,0.505,0.28365611424669623,0.2446136474609375,0.0
31,0.2,0.91,0.785,0.61,0.455,0.355,0.285,0.655,0.575,0.2606492596678436,0.2503204345703125,0.0
32,0.21,0.865,0.795,0.6,0.435,0.36,0.27,0.675,0.53,0.24402416474185884,0.253387451171875,0.0
33,0.2,0.895,0.8,0.605,0.45,0.375,0.3,0.665,0.57,0.23299047234468162,0.2572021484375,0.0
34,0.185,0.89,0.785,0.645,0.44,0.345,0.245,0.69,0.555,0.2214454768691212,0.2582855224609375,0.0
35,0.17,0.925,0.795,0.56,0.435,0.345,0.225,0.67,0.555,0.20815082057379186,0.2595062255859375,0.0
36,0.19,0.88,0.77,0.585,0.415,0.35,0.24,0.66,0.535,0.2039096977096051,0.2636566162109375,0.0
37,0.195,0.89,0.745,0.59,0.445,0.355,0.25,0.65,0.52,0.1950977819506079,0.266876220703125,0.0
38,0.18,0.91,0.775,0.61,0.43,0.335,0.235,0.675,0.53,0.19359817053191364,0.2696990966796875,0.0
39,0.2,0.93,0.75,0.615,0.43,0.355,0.255,0.66,0.525,0.18891253136098385,0.2686920166015625,0.0
40,0.195,0.89,0.735,0.575,0.415,0.315,0.265,0.645,0.525,0.18810581183061004,0.269073486328125,0.0
12,0.255,0.93,0.845,0.7,0.53,0.45,0.32,0.75,0.64,3.3007544577121735,0.0608062744140625,0.0
