epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.015,0.605,0.345,0.155,0.06,0.055,0.02,0.195,0.105,7.802509859204292,0.00067138671875,0.0
2,0.04,0.77,0.565,0.325,0.13,0.125,0.06,0.37,0.23,6.970488302409649,0.0018157958984375,0.0
3,0.05,0.82,0.605,0.345,0.155,0.095,0.075,0.395,0.26,6.63912907987833,0.003082275390625,0.0
4,0.08,0.81,0.625,0.445,0.23,0.185,0.095,0.49,0.36,6.407286874949932,0.004119873046875,0.0
5,0.065,0.885,0.66,0.455,0.23,0.22,0.1,0.53,0.345,6.235628508031368,0.0056915283203125,0.0
6,0.09,0.86,0.72,0.485,0.27,0.215,0.135,0.575,0.41,6.105115681886673,0.0064849853515625,0.0
7,0.085,0.89,0.705,0.505,0.3,0.23,0.175,0.65,0.425,5.980678841471672,0.0086212158203125,0.0
8,0.135,0.905,0.765,0.55,0.29,0.25,0.18,0.625,0.44,5.878425970673561,0.0090179443359375,0.0
9,0.14,0.905,0.7,0.56,0.36,0.285,0.205,0.655,0.505,5.782148979604244,0.01104736328125,0.0
10,0.12,0.9,0.745,0.565,0.36,0.26,0.195,0.655,0.51,5.681890241801739,0.0116424560546875,0.0
11,0.125,0.925,0.76,0.605,0.36,0.25,0.205,0.665,0.5,5.5864865854382515,0.0121612548828125,0.0
12,0.125,0.875,0.78,0.585,0.39,0.29,0.205,0.69,0.515,5.5012355744838715,0.0142059326171875,0.0
13,0.14,0.875,0.715,0.565,0.36,0.29,0.18,0.685,0.52,5.4095954820513725,0.0153961181640625,0.0
14,0.15,0.91,0.76,0.58,0.35,0.35,0.215,0.68,0.54,5.323570251464844,0.016357421875,0.0
15,0.12,0.895,0.79,0.59,0.35,0.265,0.175,0.68,0.49,5.236633650958538,0.0174102783203125,0.0
16,0.115,0.89,0.77,0.585,0.385,0.275,0.2,0.665,0.525,5.152676239609718,0.018646240234375,0.0
17,0.14,0.885,0.765,0.555,0.42,0.345,0.165,0.7,0.54,5.059829369187355,0.0191802978515625,0.0
18,0.155,0.91,0.795,0.61,0.395,0.33,0.225,0.675,0.54,4.982591092586517,0.0210113525390625,0.0
19,0.13,0.9,0.775,0.57,0.34,0.295,0.195,0.66,0.495,4.904489330947399,0.0228424072265625,0.0
20,0.125,0.915,0.81,0.635,0.395,0.3,0.17,0.67,0.505,4.8141206949949265,0.0244598388671875,0.0
21,0.135,0.895,0.74,0.56,0.385,0.285,0.2,0.64,0.535,4.740408129990101,0.02532958984375,0.0
22,0.12,0.89,0.73,0.585,0.37,0.285,0.21,0.64,0.52,4.666179671883583,0.0266876220703125,0.0
23,0.125,0.87,0.78,0.595,0.36,0.275,0.2,0.645,0.48,4.595048986375332,0.02752685546875,0.0
24,0.13,0.86,0.775,0.535,0.355,0.295,0.165,0.615,0.485,4.508771702647209,0.0295562744140625,0.0
25,0.12,0.845,0.77,0.56,0.35,0.295,0.165,0.645,0.505,4.44292338937521,0.03070068359375,0.0
26,0.13,0.885,0.795,0.55,0.37,0.305,0.2,0.655,0.515,4.372550904750824,0.0324859619140625,0.0
27,0.105,0.865,0.725,0.56,0.36,0.285,0.16,0.62,0.49,4.30258072167635,0.0332794189453125,0.0
28,0.115,0.865,0.78,0.57,0.365,0.305,0.175,0.645,0.515,4.236114360392094,0.0352325439453125,0.0
29,0.11,0.92,0.805,0.58,0.355,0.24,0.19,0.645,0.485,4.164510767906904,0.0366973876953125,0.0
30,0.12,0.895,0.755,0.555,0.34,0.28,0.18,0.635,0.48,4.103856664150953,0.0367889404296875,0.0
31,0.11,0.885,0.73,0.545,0.335,0.305,0.17,0.63,0.47,4.041732851415873,0.0385284423828125,0.0
32,0.12,0.905,0.77,0.585,0.36,0.285,0.19,0.67,0.505,3.9774139039218426,0.03948974609375,0.0
33,0.1,0.845,0.77,0.555,0.32,0.25,0.15,0.625,0.5,3.9127263389527798,0.0419158935546875,0.0
34,0.09,0.855,0.77,0.54,0.35,0.25,0.16,0.62,0.505,3.873789817094803,0.0416412353515625,0.0
35,0.115,0.925,0.78,0.575,0.335,0.27,0.17,0.615,0.51,3.794049471616745,0.0435638427734375,0.0
36,0.115,0.91,0.755,0.605,0.36,0.28,0.205,0.62,0.47,3.750498354434967,0.043731689453125,0.0
37,0.1,0.91,0.73,0.52,0.355,0.265,0.17,0.62,0.505,3.684283021837473,0.0465850830078125,0.0
38,0.095,0.9,0.775,0.54,0.335,0.265,0.16,0.645,0.505,3.646483838558197,0.048431396484375,0.0
39,0.1,0.895,0.79,0.555,0.335,0.285,0.17,0.625,0.52,3.5957171469926834,0.049530029296875,0.0
40,0.09,0.885,0.74,0.63,0.385,0.24,0.195,0.635,0.525,3.549783617258072,0.05084228515625,0.0
18,0.155,0.91,0.795,0.61,0.395,0.33,0.225,0.675,0.54,4.982591092586517,0.0210113525390625,0.0
