epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.025,0.67,0.46,0.195,0.075,0.075,0.025,0.215,0.14,7.7993064895272255,0.000762939453125,0.0
2,0.03,0.785,0.625,0.34,0.165,0.115,0.07,0.41,0.22,6.968664400279522,0.0013275146484375,0.0
3,0.045,0.775,0.63,0.415,0.225,0.185,0.1,0.44,0.315,6.687145955860615,0.00244140625,0.0
4,0.06,0.755,0.68,0.405,0.225,0.15,0.095,0.47,0.315,6.473175622522831,0.0036163330078125,0.0
5,0.065,0.86,0.695,0.465,0.24,0.175,0.11,0.515,0.355,6.314361438155174,0.0048980712890625,0.0
6,0.095,0.895,0.72,0.56,0.29,0.265,0.13,0.555,0.43,6.180541791021824,0.0062255859375,0.0
7,0.095,0.855,0.735,0.53,0.315,0.205,0.165,0.57,0.46,6.0747155994176865,0.0067138671875,0.0
8,0.11,0.895,0.78,0.515,0.315,0.25,0.16,0.66,0.48,5.963800132274628,0.0080413818359375,0.0
9,0.12,0.92,0.77,0.575,0.355,0.27,0.205,0.66,0.505,5.864058710634708,0.0096435546875,0.0
10,0.125,0.89,0.79,0.65,0.37,0.325,0.19,0.695,0.52,5.771605551242828,0.0102691650390625,0.0
11,0.115,0.885,0.765,0.6,0.425,0.345,0.2,0.68,0.56,5.68463184684515,0.0117645263671875,0.0
12,0.135,0.925,0.785,0.625,0.405,0.295,0.21,0.685,0.56,5.593446746468544,0.0119781494140625,0.0
13,0.11,0.91,0.83,0.63,0.41,0.27,0.185,0.7,0.53,5.502250969409943,0.0132293701171875,0.0
14,0.125,0.895,0.79,0.58,0.41,0.295,0.215,0.7,0.535,5.420294888317585,0.0155029296875,0.0
15,0.115,0.92,0.795,0.575,0.415,0.295,0.195,0.705,0.545,5.321481756865978,0.0153961181640625,0.0
16,0.11,0.935,0.765,0.6,0.385,0.275,0.22,0.695,0.535,5.244724676012993,0.0167694091796875,0.0
17,0.1,0.915,0.765,0.645,0.415,0.33,0.175,0.71,0.53,5.153237223625183,0.0174407958984375,0.0
18,0.12,0.895,0.79,0.625,0.395,0.3,0.205,0.685,0.53,5.071239501237869,0.0191802978515625,0.0
19,0.105,0.89,0.78,0.64,0.385,0.315,0.19,0.695,0.525,4.984713189303875,0.02117919921875,0.0
20,0.125,0.93,0.785,0.595,0.415,0.27,0.205,0.71,0.545,4.902084670960903,0.021575927734375,0.0
21,0.135,0.935,0.785,0.585,0.405,0.305,0.23,0.675,0.51,4.825475841760635,0.0242919921875,0.0
22,0.1,0.9,0.765,0.595,0.345,0.29,0.215,0.66,0.495,4.736358359456062,0.0250244140625,0.0
23,0.11,0.915,0.74,0.555,0.375,0.28,0.18,0.685,0.5,4.662932217121124,0.0265045166015625,0.0
24,0.115,0.89,0.765,0.635,0.39,0.295,0.185,0.675,0.52,4.588040970265865,0.0276947021484375,0.0
25,0.105,0.9,0.76,0.59,0.365,0.285,0.19,0.655,0.5,4.509517014026642,0.0294647216796875,0.0
26,0.1,0.885,0.78,0.62,0.37,0.285,0.17,0.65,0.525,4.444195196032524,0.0302886962890625,0.0
27,0.1,0.875,0.775,0.565,0.38,0.235,0.17,0.685,0.5,4.37391322106123,0.031890869140625,0.0
28,0.11,0.895,0.755,0.61,0.375,0.29,0.18,0.68,0.5,4.301550664007664,0.032470703125,0.0
29,0.105,0.89,0.74,0.555,0.38,0.275,0.175,0.67,0.505,4.246466599404812,0.03375244140625,0.0
30,0.075,0.87,0.765,0.58,0.38,0.235,0.145,0.665,0.495,4.174658738076687,0.035552978515625,0.0
31,0.085,0.915,0.775,0.58,0.375,0.27,0.175,0.65,0.53,4.104877345263958,0.03704833984375,0.0
32,0.105,0.9,0.735,0.56,0.37,0.28,0.18,0.685,0.49,4.047863073647022,0.0383453369140625,0.0
33,0.1,0.875,0.74,0.545,0.36,0.26,0.175,0.635,0.505,3.986371960490942,0.03948974609375,0.0
34,0.095,0.85,0.745,0.595,0.37,0.305,0.175,0.64,0.48,3.9223876670002937,0.0414581298828125,0.0
35,0.07,0.895,0.715,0.525,0.31,0.22,0.135,0.65,0.435,3.87685190141201,0.04229736328125,0.0
36,0.09,0.85,0.715,0.565,0.34,0.225,0.14,0.665,0.48,3.8148877508938313,0.0446624755859375,0.0
37,0.09,0.89,0.745,0.57,0.35,0.265,0.175,0.645,0.455,3.757640305906534,0.044525146484375,0.0
38,0.075,0.885,0.755,0.56,0.34,0.295,0.145,0.655,0.505,3.7140255868434906,0.045928955078125,0.0
39,0.08,0.885,0.715,0.575,0.3,0.265,0.15,0.665,0.465,3.663800425827503,0.04705810546875,0.0
40,0.06,0.885,0.72,0.525,0.335,0.27,0.14,0.65,0.47,3.5957979299128056,0.0477752685546875,0.0
12,0.135,0.925,0.785,0.625,0.405,0.295,0.21,0.685,0.56,5.593446746468544,0.0119781494140625,0.0
