epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.02,0.685,0.435,0.205,0.065,0.055,0.04,0.255,0.155,7.765186853706837,0.0006256103515625,0.0
2,0.06,0.8,0.55,0.395,0.21,0.145,0.09,0.48,0.35,6.86817329376936,0.00177001953125,0.0
3,0.08,0.89,0.745,0.535,0.305,0.23,0.155,0.58,0.445,6.457905188202858,0.0035552978515625,0.0
4,0.11,0.88,0.76,0.555,0.34,0.285,0.2,0.655,0.445,6.1778135895729065,0.0057373046875,0.0
5,0.135,0.9,0.81,0.62,0.355,0.275,0.17,0.67,0.525,5.974458321928978,0.0073394775390625,0.0
6,0.15,0.895,0.78,0.665,0.41,0.335,0.25,0.765,0.6,5.828966714441776,0.0089874267578125,0.0
7,0.205,0.965,0.875,0.705,0.47,0.39,0.29,0.75,0.635,5.692893803119659,0.0103607177734375,0.0
8,0.16,0.955,0.83,0.675,0.46,0.415,0.265,0.805,0.635,5.569600515067577,0.0121307373046875,0.0
9,0.205,0.92,0.85,0.675,0.5,0.335,0.27,0.78,0.63,5.46934250742197,0.013397216796875,0.0
10,0.205,0.925,0.85,0.685,0.515,0.41,0.285,0.81,0.67,5.367585405707359,0.0147857666015625,0.0
11,0.19,0.945,0.895,0.715,0.525,0.385,0.285,0.805,0.65,5.2767264097929,0.0161285400390625,0.0
12,0.205,0.955,0.89,0.735,0.53,0.395,0.3,0.825,0.69,5.182600766420364,0.017333984375,0.0
13,0.195,0.935,0.845,0.71,0.545,0.42,0.3,0.82,0.695,5.087357461452484,0.0185394287109375,0.0
14,0.19,0.895,0.865,0.715,0.535,0.385,0.28,0.86,0.68,5.000826641917229,0.020477294921875,0.0
15,0.2,0.91,0.8,0.75,0.535,0.37,0.295,0.825,0.67,4.915522955358028,0.0202484130859375,0.0
16,0.195,0.935,0.85,0.735,0.51,0.41,0.305,0.855,0.66,4.828175276517868,0.02203369140625,0.0
17,0.19,0.91,0.885,0.7,0.495,0.355,0.265,0.815,0.64,4.745883546769619,0.02362060546875,0.0
18,0.22,0.925,0.85,0.725,0.55,0.425,0.305,0.83,0.67,4.6641546189785,0.0262451171875,0.0
19,0.195,0.93,0.84,0.685,0.515,0.385,0.31,0.81,0.675,4.580216825008392,0.026885986328125,0.0
20,0.2,0.96,0.855,0.7,0.49,0.395,0.275,0.795,0.65,4.5025776997208595,0.027679443359375,0.0
21,0.2,0.96,0.81,0.725,0.5,0.37,0.28,0.805,0.685,4.436156406998634,0.0305023193359375,0.0
22,0.17,0.925,0.88,0.72,0.505,0.37,0.29,0.81,0.665,4.350156366825104,0.03192138671875,0.0
23,0.205,0.975,0.875,0.665,0.515,0.39,0.255,0.835,0.665,4.284354567527771,0.032928466796875,0.0
24,0.2,0.945,0.875,0.735,0.48,0.38,0.28,0.81,0.635,4.212257228791714,0.0348968505859375,0.0
25,0.2,0.92,0.85,0.665,0.47,0.39,0.275,0.795,0.635,4.147949915379286,0.036102294921875,0.0
26,0.19,0.95,0.835,0.7,0.515,0.39,0.27,0.825,0.635,4.078324563801289,0.0367279052734375,0.0
27,0.2,0.965,0.875,0.66,0.47,0.425,0.275,0.86,0.665,4.019519865512848,0.0380706787109375,0.0
28,0.205,0.94,0.87,0.7,0.5,0.4,0.28,0.805,0.64,3.952243000268936,0.0408172607421875,0.0
29,0.21,0.955,0.865,0.68,0.49,0.445,0.255,0.815,0.67,3.887200865894556,0.0412139892578125,0.0
30,0.21,0.945,0.86,0.71,0.48,0.41,0.29,0.775,0.63,3.8280517421662807,0.043731689453125,0.0
31,0.19,0.945,0.845,0.695,0.465,0.38,0.275,0.81,0.65,3.7691587954759598,0.04437255859375,0.0
32,0.175,0.93,0.835,0.655,0.45,0.335,0.275,0.79,0.59,3.7225683964788914,0.04461669921875,0.0
33,0.185,0.95,0.845,0.71,0.47,0.39,0.3,0.8,0.635,3.6566048227250576,0.046875,0.0
34,0.19,0.93,0.85,0.675,0.475,0.38,0.28,0.79,0.66,3.6069792583584785,0.048004150390625,0.0
35,0.185,0.95,0.85,0.76,0.46,0.36,0.255,0.81,0.635,3.551720406860113,0.0494384765625,0.0
36,0.2,0.935,0.835,0.725,0.45,0.395,0.275,0.785,0.625,3.5027538426220417,0.0507965087890625,0.0
37,0.225,0.93,0.84,0.715,0.47,0.385,0.31,0.775,0.64,3.452593579888344,0.0528106689453125,0.0
38,0.185,0.925,0.825,0.72,0.45,0.39,0.265,0.785,0.605,3.3982556983828545,0.0532379150390625,0.0
39,0.185,0.93,0.795,0.685,0.46,0.37,0.245,0.785,0.645,3.363118540495634,0.0537261962890625,0.0
40,0.215,0.9,0.84,0.69,0.485,0.38,0.295,0.75,0.6,3.314481995999813,0.055450439453125,0.0
37,0.225,0.93,0.84,0.715,0.47,0.385,0.31,0.775,0.64,3.452593579888344,0.0528106689453125,0.0
