epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
1,0.005,0.7,0.4,0.18,0.06,0.055,0.025,0.175,0.125,7.073238432407379,0.000823974609375,0.0
2,0.05,0.84,0.705,0.405,0.215,0.16,0.085,0.485,0.315,6.488152012228966,0.0022735595703125,0.0
3,0.085,0.895,0.715,0.545,0.345,0.255,0.145,0.645,0.46,6.00571159273386,0.0052490234375,0.0
4,0.155,0.915,0.78,0.59,0.39,0.34,0.235,0.665,0.52,5.654940575361252,0.0092315673828125,0.0
5,0.19,0.935,0.845,0.645,0.42,0.33,0.27,0.71,0.54,5.364685922861099,0.0131378173828125,0.0
6,0.16,0.955,0.8,0.55,0.415,0.34,0.24,0.745,0.545,5.106994315981865,0.0172119140625,0.0
7,0.165,0.955,0.845,0.72,0.46,0.39,0.275,0.76,0.585,4.835682563483715,0.0225067138671875,0.0
8,0.155,0.915,0.82,0.605,0.41,0.325,0.235,0.73,0.57,4.5410193875432014,0.028167724609375,0.0
9,0.165,0.93,0.81,0.585,0.42,0.355,0.225,0.71,0.555,4.242127146571875,0.03564453125,0.0
10,0.2,0.91,0.83,0.64,0.49,0.365,0.315,0.7,0.605,3.9325104877352715,0.0423126220703125,0.0
11,0.15,0.915,0.81,0.59,0.415,0.325,0.24,0.7,0.56,3.6206571497023106,0.0504302978515625,0.0
12,0.16,0.905,0.8,0.655,0.43,0.37,0.265,0.69,0.545,3.320425044745207,0.0588836669921875,0.0
13,0.16,0.9,0.775,0.645,0.405,0.29,0.255,0.68,0.51,3.0113322138786316,0.0686798095703125,0.0
14,0.155,0.935,0.77,0.605,0.375,0.32,0.23,0.73,0.55,2.720726691186428,0.0786285400390625,0.0
15,0.175,0.92,0.815,0.615,0.425,0.35,0.275,0.7,0.565,2.4346705712378025,0.0881500244140625,0.0
16,0.165,0.875,0.745,0.575,0.395,0.345,0.21,0.71,0.555,2.155006840825081,0.100250244140625,0.0
17,0.155,0.895,0.78,0.58,0.36,0.335,0.2,0.68,0.56,1.8886972982436419,0.1119842529296875,0.0
18,0.125,0.88,0.745,0.575,0.365,0.305,0.195,0.645,0.49,1.6514938864856958,0.1237030029296875,0.0
19,0.145,0.9,0.725,0.57,0.325,0.255,0.19,0.615,0.49,1.4328749440610409,0.135467529296875,0.0
20,0.13,0.885,0.775,0.615,0.375,0.25,0.185,0.655,0.485,1.2272200472652912,0.1461944580078125,0.0
21,0.13,0.865,0.775,0.505,0.325,0.22,0.185,0.605,0.485,1.0596588291227818,0.156097412109375,0.0
22,0.14,0.85,0.695,0.545,0.345,0.26,0.185,0.595,0.425,0.8955849315971136,0.170196533203125,0.0
23,0.115,0.865,0.73,0.55,0.32,0.26,0.17,0.575,0.445,0.7532107913866639,0.182159423828125,0.0
24,0.14,0.87,0.72,0.5,0.365,0.29,0.18,0.62,0.5,0.6381441112607718,0.1919097900390625,0.0
25,0.145,0.92,0.79,0.565,0.34,0.295,0.22,0.615,0.45,0.5422275462187827,0.201568603515625,0.0
26,0.155,0.875,0.74,0.565,0.325,0.27,0.22,0.57,0.465,0.4653800716623664,0.2096099853515625,0.0
27,0.11,0.82,0.735,0.54,0.29,0.225,0.16,0.6,0.435,0.4066011253744364,0.2180023193359375,0.0
28,0.135,0.865,0.725,0.535,0.3,0.25,0.19,0.575,0.46,0.3606756399385631,0.224761962890625,0.0
29,0.125,0.89,0.705,0.5,0.32,0.275,0.185,0.595,0.445,0.32351363170892,0.231109619140625,0.0
30,0.125,0.87,0.735,0.475,0.32,0.25,0.16,0.565,0.435,0.29439592361450195,0.2370452880859375,0.0
31,0.105,0.9,0.725,0.525,0.305,0.265,0.205,0.575,0.45,0.27497943956404924,0.24169921875,0.0
32,0.14,0.915,0.715,0.565,0.345,0.25,0.22,0.605,0.41,0.2546683407854289,0.243804931640625,0.0
33,0.11,0.86,0.685,0.455,0.315,0.24,0.155,0.6,0.435,0.24154140893369913,0.2488250732421875,0.0
34,0.115,0.865,0.715,0.56,0.32,0.23,0.205,0.57,0.43,0.23041462688706815,0.2516326904296875,0.0
35,0.125,0.9,0.71,0.51,0.325,0.26,0.17,0.62,0.455,0.2180211623199284,0.253753662109375,0.0
36,0.125,0.89,0.735,0.56,0.315,0.24,0.175,0.59,0.475,0.21134586725383997,0.2550048828125,0.0
37,0.12,0.87,0.73,0.54,0.33,0.24,0.19,0.615,0.45,0.20464006648398936,0.2596893310546875,0.0
38,0.125,0.845,0.75,0.57,0.34,0.255,0.195,0.6,0.44,0.19797665742225945,0.2600860595703125,0.0
39,0.1,0.86,0.735,0.505,0.32,0.2,0.16,0.595,0.435,0.19191847485490143,0.263702392578125,0.0
40,0.12,0.88,0.71,0.52,0.29,0.24,0.185,0.575,0.415,0.18899258063174784,0.2629241943359375,0.0
10,0.2,0.91,0.83,0.64,0.49,0.365,0.315,0.7,0.605,3.9325104877352715,0.0423126220703125,0.0
